@relation employee.data
@attribute ID numeric
@attribute Gender {m,f}
@attribute Age {26-33,18-25,34-41,50yearsabove,42-49}
@attribute EducationBackground {bachelor,diploma,master,undergraduate}
@attribute Language {1,2,3,4,5}
@attribute marriage {single,married,divorced}
@attribute PartnerWorking {no,yes}
@attribute Numberofchildren numeric
@attribute AvgAgeoftheirchildren numeric
@attribute Resident {local,not-local}
@attribute Jobtime {ft,pt}
@attribute Hoursofwork numeric
@attribute Salary numeric
@attribute Yearsofservice {0,1,2,3}
@attribute Socialassurance {yes,no}
@attribute Position {leademp,regularemp,manager,supervisor}
@attribute Department {customerservice,others,marketing,humanresource,sales,financial,IT,inventory,preprocessing,Accounting,rawmaterialswarehouse,manufacturing,management,finishing,finishedgoodswarehouse,corporateservices,corporate,assembly,services,marketingmanagement,manufacturingmanagement}
@attribute Computerskills {good,excellent,none}
@attribute Jobsecurity {good,excellent,bad}
@attribute Smoking {yes,no}
@attribute Transportation {yes,no}
@attribute Vacationdays numeric
@attribute Nationality {iraqi,others,kurdish}
@attribute Employmenttype {permanent,fixedtermcontract,temporary}
@attribute No.ofactivities numeric
@attribute No.ofpenalties numeric
@attribute TermReason {none,WorkRuleViolation,AcceptedNewJob,PoorJobfit,PoorPerformance,JobAbandonment,PoorAttendance,medical-Non-JobRelated,Retirement-Normal,JobDissatisfaction,CareerChange,Retirement-Early,Pay,Violence-Threat/Act,medical-JobRelated,ResignedinlieuofTerm,ResignedinLieuofTermination,PersonalReasons,Deceased,WorkConditions/Requirement,EmployeeRelocation,failedDrug/AlcoholScreen}
@attribute Riseinincomereceived {yes,no}
@attribute Employeedisciplined {no,yes}
@attribute Recommendationforpromotion {yes,no}

@data
99.79626,m,26-33,bachelor,1,married,yes,1,3.149863,local,ft,8.78502,2,2,yes,regularemp,inventory,good,good,no,no,4,iraqi,permanent,3.771754,0,none,yes,yes,yes
351,m,34-41,bachelor,4,married,no,5,17,local,ft,8,918000,1,yes,regularemp,IT,good,good,yes,yes,4,iraqi,permanent,5,0,none,yes,yes,yes
262.804343,m,42-49,bachelor,2,married,yes,2.02756,10.06078,local,ft,8.851718,886000,1,yes,manager,sales,good,excellent,no,yes,3.120075,iraqi,permanent,4.048209,0,none,yes,yes,yes
236.092337,m,50yearsabove,bachelor,1,married,yes,5.663879,14.738596,local,ft,8.362918,886346.741321,1,yes,regularemp,marketing,good,good,no,yes,4,iraqi,permanent,4.741205,0,none,no,yes,yes
87,m,34-41,diploma,4,married,no,3,8,local,ft,8,3,1,yes,leademp,marketing,good,excellent,yes,yes,2,iraqi,permanent,6,0,none,yes,yes,yes
254.039748,f,34-41,bachelor,2,married,no,0.563231,2.757302,local,ft,8,797555.306452,1,yes,manager,preprocessing,good,good,no,yes,3.862877,iraqi,permanent,2.310071,0,none,yes,yes,yes
130,m,26-33,bachelor,3,single,no,0,0,local,ft,8,2,1,yes,regularemp,marketing,good,excellent,no,yes,2,iraqi,permanent,6,0.089595,none,yes,yes,yes
142.069509,m,26-33,bachelor,3,single,no,0,0,local,ft,8.4404,538143.825003,1,yes,leademp,inventory,good,excellent,no,yes,4,iraqi,permanent,3.707207,0,none,yes,yes,yes
223.109512,m,26-33,bachelor,1,married,yes,1.518676,20.547205,local,ft,9.336044,867488.700699,2,yes,regularemp,inventory,good,good,no,no,3.40704,iraqi,permanent,3,0,none,yes,yes,yes
303.854402,m,42-49,bachelor,2,married,yes,4.620071,18.4577,local,ft,8.340405,886000,1,yes,manager,sales,good,excellent,no,yes,4,iraqi,permanent,4.768619,0,none,yes,yes,yes
262.594737,m,26-33,undergraduate,1,married,yes,1.346987,4.382587,local,ft,8,965404.49652,1,yes,supervisor,marketing,good,good,no,yes,4,iraqi,permanent,4.992378,0,none,no,yes,yes
97.443391,m,26-33,bachelor,1,married,yes,0.834532,1.149283,local,ft,8,2,2,yes,regularemp,inventory,good,good,no,no,2.54963,iraqi,permanent,5.479593,0,none,yes,yes,yes
269.377797,m,50yearsabove,bachelor,2,married,yes,5,22.918356,local,ft,7.44857,3,0,yes,supervisor,marketing,good,excellent,no,yes,4,iraqi,permanent,2.070331,0,none,yes,yes,yes
5,m,26-33,master,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,6,0,none,yes,no,yes
87,m,34-41,diploma,4,married,no,3,8,local,ft,8,3,1,yes,leademp,marketing,good,excellent,yes,yes,2,iraqi,permanent,6,0,none,yes,yes,yes
5,m,26-33,master,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,6,0,none,yes,no,yes
2.200477,m,26-33,bachelor,3,single,no,0.320414,0.564296,local,ft,8,2,1,yes,regularemp,others,excellent,excellent,yes,yes,3.341424,iraqi,permanent,10,0,none,yes,no,yes
326.814408,m,34-41,bachelor,1,married,no,3.086244,12.986627,local,ft,8,845431.113099,1,yes,regularemp,customerservice,excellent,excellent,no,yes,4,iraqi,permanent,5.33286,0,none,no,yes,yes
296,f,18-25,bachelor,3,single,no,0,0,local,ft,9,2,2,yes,leademp,finishedgoodswarehouse,excellent,good,no,yes,2,iraqi,permanent,2,0,none,no,yes,yes
3.849881,m,26-33,bachelor,3,single,no,1.669467,2.804812,local,ft,8,2,1,yes,regularemp,others,excellent,excellent,yes,yes,1.835735,iraqi,permanent,9.597202,0,none,yes,no,yes
280.641075,m,50yearsabove,bachelor,2,married,no,3.917486,19,local,ft,8.242534,638159.816835,1,yes,leademp,marketing,excellent,good,no,yes,3.692882,iraqi,permanent,2.833976,0,none,yes,yes,yes
268,m,50yearsabove,bachelor,2,married,no,4,19,local,ft,9,650000,1,yes,manager,marketing,excellent,good,no,no,4,iraqi,permanent,4,0,none,no,yes,yes
289.52262,m,26-33,bachelor,1,single,no,1.745996,5.426145,local,ft,8,950000,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,6.728387,0,none,no,yes,yes
10.857174,m,26-33,undergraduate,1,single,no,0,0,local,ft,9.45913,2,2,yes,regularemp,humanresource,good,good,yes,yes,4,iraqi,permanent,6,0,none,yes,no,yes
256.423164,m,26-33,bachelor,1,married,yes,1.72069,7.24709,local,ft,9.55674,866842.939997,2,yes,regularemp,inventory,good,good,no,no,3.17879,iraqi,permanent,3,0,none,yes,yes,yes
330,m,34-41,bachelor,1,married,yes,3,11,local,ft,8,2,1,yes,regularemp,customerservice,excellent,good,no,yes,4,iraqi,permanent,5,0,none,no,yes,yes
275.988115,m,34-41,bachelor,3,single,no,1.471287,5.52157,local,ft,8,832099.08514,1,yes,supervisor,finishing,good,good,no,yes,3.057934,iraqi,temporary,3.195678,0,none,no,yes,yes
352.970442,m,50yearsabove,bachelor,1,married,yes,3.903453,23.776476,local,ft,9,992322.037399,1,yes,regularemp,customerservice,excellent,good,no,yes,4,iraqi,permanent,4.243122,0,none,yes,yes,yes
234.164695,m,50yearsabove,bachelor,1,married,yes,2.586391,14.788248,local,ft,8.146016,897989.26883,1,yes,regularemp,marketing,good,good,no,yes,4,iraqi,permanent,4.948179,0,none,no,yes,yes
233.952479,m,34-41,bachelor,2,married,no,3,21.248391,local,ft,8,750000,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,510.801659,0,none,yes,yes,yes
256.817297,m,42-49,bachelor,3,married,no,0,0,local,ft,8.552387,1312262.920646,2,yes,supervisor,humanresource,good,excellent,no,yes,4,iraqi,permanent,3,0,none,yes,yes,yes
102.416066,m,26-33,bachelor,2,married,yes,1,2.756234,local,ft,8.118319,3,1,yes,leademp,marketing,good,excellent,no,yes,3.943982,iraqi,permanent,6,0,none,yes,yes,yes
250.449365,m,34-41,bachelor,1,married,no,1.778299,8.775483,local,ft,8,934257.006819,1,yes,regularemp,sales,good,good,no,yes,4,iraqi,permanent,1817.87262,0,none,yes,yes,yes
306.807914,m,34-41,bachelor,4,married,no,3.764856,15.963866,local,ft,8,926620.323731,1,yes,regularemp,IT,good,good,yes,yes,4,iraqi,permanent,3.297174,0,none,yes,yes,yes
314.04508,m,42-49,bachelor,1,married,yes,4.825037,5.911824,local,ft,8,720567.922646,1,yes,regularemp,customerservice,good,good,no,yes,2.378418,iraqi,temporary,2.996106,0,none,yes,yes,yes
285,m,26-33,bachelor,1,single,no,0,0,local,ft,8,950000,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,5,0,none,no,yes,yes
290.985129,m,42-49,bachelor,3,married,yes,0.679009,16.03033,local,ft,8.904116,2,1,yes,regularemp,marketing,excellent,good,no,yes,4,iraqi,permanent,3.799341,0,none,no,yes,yes
74.74816,m,26-33,bachelor,3,married,no,1.956393,4.298265,local,ft,8.668838,2,1,yes,regularemp,marketing,good,excellent,no,yes,4,iraqi,permanent,6,0,none,yes,yes,yes
269.355943,m,26-33,undergraduate,1,married,yes,4.870014,11.807099,local,ft,8,968306.836589,1,yes,supervisor,marketing,good,good,no,yes,4,iraqi,permanent,6.756768,0,none,no,yes,yes
91.21883,m,26-33,bachelor,3,married,no,0,0,local,ft,8,2,1,yes,regularemp,marketing,good,excellent,no,yes,3.38519,iraqi,permanent,6,0,none,yes,yes,yes
115.535085,m,50yearsabove,bachelor,1,married,yes,2.325055,3.42144,local,ft,8.790634,886347.569297,1,yes,regularemp,marketing,good,good,no,yes,3.968205,iraqi,permanent,5.456262,0,none,no,yes,yes
321.146143,m,34-41,bachelor,1,married,no,0.959696,10.541181,local,ft,8.999769,2,1,yes,leademp,corporateservices,good,good,no,yes,1.889713,iraqi,permanent,7.066644,0,none,no,yes,yes
10,m,26-33,undergraduate,1,single,no,0,0,local,ft,11,2,2,yes,regularemp,humanresource,good,good,yes,yes,4,iraqi,permanent,6,0,none,yes,no,yes
321.498256,m,34-41,bachelor,1,married,no,0,0,local,ft,8.878882,2,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,5.684234,0,none,yes,yes,yes
289.91104,m,26-33,bachelor,3,single,no,2.581308,16.419405,local,ft,8.196309,863583.244201,1,yes,regularemp,marketing,good,excellent,no,no,4,iraqi,permanent,464658.496899,0,none,yes,yes,yes
100.910655,m,26-33,bachelor,1,married,yes,1,3.707629,local,ft,8.319772,2,2,yes,regularemp,inventory,good,good,no,no,4,iraqi,permanent,3.598438,0,none,yes,yes,yes
261.793765,m,34-41,bachelor,3,married,no,2.469288,20.228355,local,ft,8,3,2,yes,supervisor,others,excellent,excellent,no,yes,4,iraqi,permanent,3.453123,0,none,yes,yes,yes
107.432757,m,26-33,bachelor,1,married,yes,0.431781,2.060753,local,ft,8.46507,2,2,yes,regularemp,inventory,good,good,no,no,4,iraqi,permanent,3.468774,0,none,yes,yes,yes
353.968811,m,42-49,bachelor,1,married,yes,0.377411,11.726951,local,ft,8.314602,720746.592534,1,yes,regularemp,customerservice,good,good,no,yes,4,iraqi,temporary,4.325672,0,none,yes,yes,yes
95.59581,f,26-33,bachelor,1,married,yes,0,0,local,ft,8,2,2,yes,leademp,marketing,good,good,no,yes,2,iraqi,permanent,4.182609,0,none,yes,yes,yes
43,m,26-33,diploma,2,single,no,0,0,local,ft,8,2,1,yes,regularemp,humanresource,good,excellent,yes,yes,4,iraqi,permanent,6,0,none,yes,yes,yes
305.596416,m,34-41,bachelor,3,married,no,0.285575,3.381551,local,ft,8,11,2,yes,supervisor,others,excellent,excellent,no,yes,3.632898,iraqi,permanent,6.266096,0,none,yes,yes,yes
281.433341,m,34-41,bachelor,3,single,no,0,0,local,ft,8,832035.85549,1,yes,supervisor,finishing,good,good,no,yes,2.213507,iraqi,temporary,4.896597,0,none,no,yes,yes
246.332562,m,34-41,bachelor,1,married,no,1.847415,6.325647,local,ft,8,934127.830946,1,yes,regularemp,sales,good,good,no,yes,4,iraqi,permanent,3.572458,0,none,yes,yes,yes
14.171978,m,26-33,bachelor,3,single,no,0.536233,2.616697,local,ft,8,2,1,yes,regularemp,others,excellent,excellent,yes,yes,3.692408,iraqi,permanent,7.622573,0,none,yes,no,yes
70.450432,f,26-33,bachelor,1,married,no,1,4.081266,local,ft,8,2,2,yes,leademp,others,good,good,no,yes,2.020235,iraqi,permanent,4.928019,0,none,yes,yes,yes
104.917996,m,26-33,bachelor,2,married,yes,1,0.778453,local,ft,8.190762,3,1,yes,leademp,marketing,good,excellent,no,yes,3.91281,iraqi,permanent,6,0,none,yes,yes,yes
17.114701,m,26-33,bachelor,3,married,no,0,0,local,ft,7.422411,2,3,yes,supervisor,sales,good,good,yes,yes,4,iraqi,permanent,6,0,none,yes,no,yes
12.71526,m,26-33,bachelor,3,married,no,0,0,local,ft,8,2,3,yes,supervisor,sales,good,good,yes,yes,4,iraqi,permanent,6,0,none,yes,no,yes
318,f,42-49,bachelor,1,married,yes,4,21,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,1,iraqi,permanent,3,0,none,yes,yes,yes
45.294226,f,26-33,undergraduate,2,divorced,no,0,0,local,ft,8,2,1,yes,regularemp,sales,none,excellent,no,yes,4,iraqi,fixedtermcontract,6,0,none,no,yes,yes
296.939625,m,18-25,bachelor,3,single,no,0,0,local,ft,9,2,2,yes,leademp,finishedgoodswarehouse,excellent,good,no,yes,2.022506,iraqi,permanent,7.349341,0,none,no,yes,yes
239.26951,m,34-41,bachelor,2,single,yes,0,0,local,ft,8,984784.992529,0,yes,leademp,rawmaterialswarehouse,good,good,no,no,1.954811,iraqi,permanent,13.266527,0,none,yes,yes,yes
73.520182,m,26-33,bachelor,1,married,no,0.836537,2.788702,local,ft,8,2,2,yes,leademp,others,good,good,no,yes,2,iraqi,permanent,4.686761,0,none,yes,yes,yes
256.526778,m,42-49,bachelor,2,married,yes,1.459155,25.691924,local,ft,8,886000,1,yes,manager,sales,good,excellent,no,yes,2,iraqi,permanent,4.560063,0,none,yes,yes,yes
81,m,34-41,bachelor,1,married,no,1,3,local,ft,8,934000,1,yes,regularemp,sales,good,good,no,yes,4,iraqi,permanent,6,0,none,yes,yes,yes
284.494906,m,26-33,bachelor,1,single,no,3.289927,3.550595,local,ft,8,950000,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,4.792527,0,none,no,yes,yes
87.708018,m,26-33,bachelor,2,married,no,0,0,local,ft,8,3,0,yes,regularemp,marketing,good,excellent,no,yes,4,iraqi,permanent,2.604471,0,none,yes,yes,yes
223.701428,m,50yearsabove,bachelor,2,married,no,3.459667,1691.913967,local,ft,8.542001,650000,1,yes,manager,marketing,excellent,good,no,no,4,iraqi,permanent,3.393698,0,none,no,yes,yes
11.706095,m,26-33,undergraduate,3,married,no,0,0,local,ft,8.42115,2,1,yes,regularemp,humanresource,good,good,yes,yes,4,iraqi,permanent,6,0,none,yes,no,yes
175.774523,m,50yearsabove,bachelor,1,married,yes,1.228904,8.83204,local,ft,8.348028,2,1,yes,regularemp,marketing,good,good,no,yes,2.653653,iraqi,permanent,5.187874,0,none,no,yes,yes
266.233278,m,26-33,undergraduate,1,married,yes,2.616027,10.793321,local,ft,8,967691.091099,1,yes,supervisor,marketing,good,good,no,yes,4,iraqi,permanent,6.52045,0,none,no,yes,yes
299.026878,m,34-41,bachelor,1,single,no,0.373294,2.059679,local,ft,9,2,1,no,regularemp,finishedgoodswarehouse,good,good,no,no,3.493725,iraqi,permanent,1.691824,0,none,no,yes,yes
114.569139,m,34-41,bachelor,3,married,no,0.507841,4.955153,local,ft,8,11,2,yes,supervisor,others,excellent,excellent,no,yes,3.142777,iraqi,permanent,5.561036,0,none,yes,yes,yes
88.963462,m,26-33,bachelor,3,married,no,0.336259,0,local,ft,8,2,1,yes,regularemp,marketing,good,excellent,no,yes,4,iraqi,permanent,6,0,none,yes,yes,yes
216.014666,m,50yearsabove,bachelor,2,married,yes,0,0,local,ft,8.924761,3,0,yes,supervisor,marketing,good,excellent,no,yes,3.954516,iraqi,permanent,3.085987,0,none,yes,yes,yes
277.720496,m,42-49,bachelor,1,married,yes,1.42941,10.748401,local,ft,8,720319.429552,1,yes,manager,customerservice,good,good,no,yes,2.230955,iraqi,temporary,5.895522,0,none,yes,yes,yes
324.136278,m,34-41,bachelor,1,single,no,2.459511,2.377989,local,ft,8,2,1,yes,regularemp,corporateservices,good,good,no,yes,3.572172,iraqi,permanent,6.1172,0,none,no,yes,yes
298.144066,m,34-41,bachelor,2,single,no,1.720302,6.967109,local,ft,8.861873,780550.949743,1,yes,manager,preprocessing,good,good,no,yes,2.996158,iraqi,permanent,2.323533,0,none,no,yes,yes
299.072485,m,34-41,bachelor,1,single,no,1.319089,1.252439,local,ft,9,2,1,no,regularemp,finishedgoodswarehouse,good,good,no,no,2.77262,iraqi,permanent,2.071847,0,none,no,yes,yes
272,m,26-33,undergraduate,1,married,yes,5,12,local,ft,8,964000,1,yes,supervisor,marketing,good,good,no,yes,4,iraqi,permanent,7,0,none,no,yes,yes
288.18307,m,42-49,bachelor,3,married,yes,5.001887,17,local,ft,8,2,1,yes,regularemp,marketing,excellent,good,no,yes,4,iraqi,permanent,3.854134,0,none,no,yes,yes
243,m,34-41,bachelor,1,single,no,0,0,not-local,ft,8,2,1,yes,regularemp,preprocessing,good,excellent,no,yes,1,iraqi,permanent,3,0,none,no,yes,yes
311.384046,m,50yearsabove,bachelor,1,married,yes,0,0,local,ft,9,713097.107645,1,no,regularemp,customerservice,good,good,no,yes,4,iraqi,temporary,4.139597,0,none,yes,yes,yes
282,m,50yearsabove,bachelor,2,married,no,3,19,local,ft,8,630000,1,yes,leademp,marketing,excellent,good,no,yes,2,iraqi,permanent,2,0,none,yes,yes,yes
89,m,34-41,diploma,4,married,no,1,0,local,ft,8,3,1,yes,leademp,marketing,good,excellent,yes,yes,4,iraqi,permanent,6,0,none,yes,yes,yes
295.555848,f,18-25,bachelor,3,single,no,0,0,local,ft,8.482514,2,2,yes,leademp,finishedgoodswarehouse,excellent,good,no,yes,2.725794,iraqi,permanent,2.447175,0,none,no,yes,yes
21.617374,f,26-33,bachelor,1,single,no,0.638514,0.333735,local,ft,8.773493,2,1,yes,leademp,others,excellent,excellent,no,yes,4,iraqi,permanent,13.818526,0,none,yes,no,yes
275.906996,m,34-41,bachelor,3,single,yes,1.097067,0.729639,local,ft,9.808109,827734.493481,1,yes,supervisor,rawmaterialswarehouse,good,good,no,yes,2,iraqi,permanent,10.773918,0,none,no,yes,yes
279.820191,m,34-41,bachelor,3,single,no,0,0,local,ft,8,832760.008413,1,yes,supervisor,finishing,good,good,no,yes,3.259867,iraqi,temporary,4.469791,0,none,no,yes,yes
237.483771,m,34-41,bachelor,2,single,yes,0.885178,4.008085,local,ft,8,985194.663735,0,yes,leademp,rawmaterialswarehouse,good,good,no,no,4,iraqi,permanent,10.512085,0,none,yes,yes,yes
88.736557,m,34-41,bachelor,1,married,no,3,21.919009,local,ft,8,750000,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,601.183329,0,none,yes,yes,yes
281.753965,m,34-41,bachelor,3,single,no,2.34989,11.342438,local,ft,8,833098.133554,1,yes,supervisor,finishing,good,good,no,yes,3.674674,iraqi,temporary,3.484466,0,none,no,yes,yes
324.429419,m,34-41,bachelor,2,married,yes,1.185808,4.610212,local,ft,9.482746,822759.702969,1,yes,regularemp,rawmaterialswarehouse,good,good,no,yes,3.153173,iraqi,permanent,9.125291,0,none,no,yes,yes
333.272673,m,34-41,bachelor,2,single,no,0.542309,1.810808,local,ft,8,793134.124638,1,yes,manager,preprocessing,good,good,no,yes,2,iraqi,permanent,3.484596,0,none,no,yes,yes
38,m,34-41,bachelor,4,married,no,4,5,local,ft,8,4,2,no,manager,others,excellent,excellent,no,yes,4,iraqi,permanent,4,0,none,yes,yes,yes
104.914524,m,26-33,bachelor,1,single,no,0.336856,18.432959,local,ft,9,519810.106511,1,yes,leademp,inventory,good,excellent,no,yes,4,iraqi,permanent,2.696937,0,none,yes,yes,yes
295.862956,m,34-41,bachelor,1,single,no,0.095276,0.839414,not-local,ft,8,988994.271862,1,yes,regularemp,preprocessing,good,excellent,no,yes,3.900403,iraqi,permanent,3.649869,0,none,no,yes,yes
298,m,34-41,undergraduate,2,single,no,0,0,local,ft,9,880000,0,yes,manager,finishedgoodswarehouse,good,excellent,no,yes,4,iraqi,fixedtermcontract,3,0,none,no,yes,yes
267.580758,m,26-33,undergraduate,1,married,yes,4.041028,8.99938,local,ft,8,969570.204716,1,yes,supervisor,marketing,good,good,no,yes,4,iraqi,permanent,5.83629,0,none,no,yes,yes
362,m,34-41,bachelor,1,married,no,2,12,local,ft,9,2,1,yes,leademp,corporateservices,good,good,no,yes,4,iraqi,permanent,7,0,none,no,yes,yes
95.609971,f,26-33,bachelor,1,married,yes,0,0,local,ft,8,2,2,yes,leademp,marketing,good,good,no,yes,2,iraqi,permanent,4.837488,0,none,yes,yes,yes
42.716328,m,26-33,diploma,2,single,no,0,0,local,ft,8,2,1,yes,regularemp,humanresource,good,excellent,yes,yes,4,iraqi,permanent,10,0,none,yes,yes,yes
123.783575,f,26-33,bachelor,1,married,yes,0.185918,2.950339,local,ft,9,3,1,yes,regularemp,sales,good,excellent,no,no,3.386337,iraqi,permanent,10,0,none,yes,yes,yes
101,m,26-33,bachelor,2,married,no,0,0,local,ft,9,3,0,yes,regularemp,marketing,good,excellent,no,yes,1,iraqi,permanent,2,0,none,yes,yes,yes
249.039307,m,50yearsabove,bachelor,2,married,no,2.932951,1495.561828,local,ft,7.012067,650000,1,yes,manager,marketing,excellent,good,no,no,4,iraqi,permanent,3.654113,0,none,no,yes,yes
45,f,26-33,undergraduate,2,divorced,no,0,0,local,ft,8,2,1,yes,regularemp,sales,none,excellent,no,yes,4,iraqi,fixedtermcontract,10,0,none,no,yes,yes
46,f,26-33,undergraduate,2,divorced,no,0,0,local,ft,8,2,1,yes,regularemp,sales,none,excellent,no,yes,4,iraqi,fixedtermcontract,10,0,none,no,yes,yes
263.280469,m,50yearsabove,bachelor,2,married,yes,3.425816,5.644916,local,ft,6.230968,3,0,yes,supervisor,marketing,good,excellent,no,yes,4,iraqi,permanent,3,0,none,yes,yes,yes
255.633162,f,34-41,bachelor,1,single,no,0,0,local,ft,8,789684.406878,2,yes,manager,preprocessing,good,good,no,yes,2.76907,iraqi,permanent,3,0,none,no,yes,yes
296,f,18-25,bachelor,3,single,no,0,0,local,ft,9,2,2,yes,leademp,finishedgoodswarehouse,excellent,good,no,yes,2,iraqi,permanent,2,0,none,no,yes,yes
298,m,34-41,undergraduate,2,single,no,0,0,local,ft,9,880000,0,yes,manager,finishedgoodswarehouse,good,excellent,no,yes,4,iraqi,fixedtermcontract,3,0,none,no,yes,yes
315.88882,m,34-41,bachelor,2,married,yes,1.681054,1.040777,local,ft,9.57476,826467.856981,1,yes,regularemp,rawmaterialswarehouse,good,good,no,yes,2,iraqi,permanent,8.132422,0,none,no,yes,yes
48.557712,f,26-33,undergraduate,2,divorced,no,0.174157,1.924647,local,ft,8,2,1,yes,regularemp,sales,none,excellent,no,yes,4,iraqi,fixedtermcontract,10,0,none,no,yes,yes
259.637016,m,42-49,bachelor,4,married,yes,0.647993,0.905282,local,ft,8,2,1,yes,leademp,preprocessing,good,good,no,yes,4,iraqi,permanent,3.122463,0,none,no,yes,yes
241,m,42-49,bachelor,4,married,yes,3,14,local,ft,8,2,1,yes,leademp,preprocessing,good,good,no,yes,4,iraqi,permanent,3,0,none,no,yes,yes
86.413885,m,34-41,diploma,4,married,no,0.832303,2.637499,local,ft,8,3,1,yes,leademp,marketing,good,excellent,yes,yes,2,iraqi,permanent,10,0,none,yes,yes,yes
310.4904,m,18-25,bachelor,2,single,no,0,0,local,ft,9,2,1,yes,regularemp,finishedgoodswarehouse,good,good,no,yes,3.607249,iraqi,permanent,6.378638,0,none,yes,yes,yes
50.228915,f,26-33,undergraduate,2,divorced,no,0.728138,2.629528,local,ft,8,2,1,yes,regularemp,sales,none,excellent,no,yes,4,iraqi,fixedtermcontract,10,0,none,no,yes,yes
268,m,50yearsabove,bachelor,2,married,no,4,19,local,ft,9,650000,1,yes,manager,marketing,excellent,good,no,no,4,iraqi,permanent,4,0,none,no,yes,yes
71.17494,m,26-33,bachelor,3,single,no,2.116608,16.847088,local,ft,8.981317,546465.409415,1,yes,leademp,inventory,good,excellent,no,yes,4,iraqi,permanent,2,0,none,yes,yes,yes
273.166243,m,34-41,bachelor,2,married,no,4.140195,22,local,ft,8,751887.037687,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,1.337858,0,none,yes,yes,yes
246.32293,m,42-49,bachelor,4,married,yes,2.89451,12.392618,local,ft,8,2,1,yes,leademp,preprocessing,good,good,no,yes,4,iraqi,permanent,2.109163,0,none,no,yes,yes
277.198879,m,26-33,bachelor,1,married,no,0.242402,15.72194,local,ft,8,951142.342945,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,3.318822,0,none,no,yes,yes
202.104628,m,26-33,bachelor,1,married,no,2.712221,1530.890303,local,ft,8.829599,2,1,yes,leademp,sales,good,good,no,yes,4,iraqi,permanent,5.701822,0,none,no,yes,yes
343.011058,m,34-41,bachelor,4,married,no,2.532081,12.804758,local,ft,8.337811,918630.570782,1,yes,regularemp,IT,good,good,yes,yes,3.437589,iraqi,permanent,5,0,none,yes,yes,yes
243,m,34-41,bachelor,1,single,no,0,0,not-local,ft,8,2,1,yes,regularemp,preprocessing,good,excellent,no,yes,1,iraqi,permanent,3,0,none,no,yes,yes
113.680236,f,26-33,bachelor,1,married,yes,0.337544,0,local,ft,8,3,1,yes,regularemp,sales,good,excellent,no,no,4,iraqi,permanent,10,0,none,yes,yes,yes
243,m,34-41,bachelor,1,single,no,0,0,not-local,ft,8,2,1,yes,regularemp,preprocessing,good,excellent,no,yes,1,iraqi,permanent,3,0,none,no,yes,yes
323.239322,f,42-49,bachelor,1,married,yes,3.103841,20.041959,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,1.00418,iraqi,permanent,8.291881,0,none,yes,yes,yes
336.320645,m,26-33,bachelor,1,single,no,1.234093,4.6449,local,ft,8,2,1,yes,regularemp,humanresource,good,good,no,yes,4,iraqi,permanent,7,0,none,no,yes,yes
281.987565,m,42-49,bachelor,3,married,yes,0.57442,0.826777,local,ft,8,2,1,yes,regularemp,marketing,excellent,good,no,yes,4,iraqi,permanent,1.684964,0,none,no,yes,yes
88.322747,m,34-41,diploma,4,married,no,2.865201,7.102537,local,ft,8,3,1,yes,leademp,marketing,good,excellent,yes,yes,3.550718,iraqi,permanent,10,0,none,yes,yes,yes
329.494327,m,34-41,bachelor,1,married,no,4.631685,20.406619,local,ft,8,2,1,yes,regularemp,customerservice,excellent,excellent,no,yes,4,iraqi,permanent,5.446589,0,none,no,yes,yes
53.901157,m,26-33,bachelor,2,married,no,0,0,local,ft,8,2,2,yes,leademp,others,good,good,no,yes,2.149473,iraqi,permanent,1.142126,0,none,yes,no,yes
20.48756,m,26-33,bachelor,3,single,no,1.583348,8.413137,local,ft,8,2,1,yes,regularemp,others,excellent,excellent,no,yes,1.22025,iraqi,permanent,13.423464,0,none,yes,no,yes
312.445105,m,18-25,bachelor,2,single,no,0,0,local,ft,9,2,1,yes,regularemp,finishedgoodswarehouse,good,good,no,yes,3.621568,iraqi,permanent,4.443698,0,none,yes,yes,yes
296,f,18-25,bachelor,3,single,no,0,0,local,ft,9,2,2,yes,leademp,finishedgoodswarehouse,excellent,good,no,yes,2,iraqi,permanent,2,0,none,no,yes,yes
38,m,34-41,bachelor,4,married,no,4,5,local,ft,8,4,2,no,manager,others,excellent,excellent,no,yes,4,iraqi,permanent,4,0,none,yes,yes,yes
34.152679,m,26-33,bachelor,1,single,no,2.517034,721.97976,local,ft,8,1,1,yes,leademp,inventory,good,excellent,no,yes,4,iraqi,permanent,2.304369,0,none,yes,yes,yes
